PHIL 103W,Ethics,3
PHIL 105,Philosophy of Law,3
PHIL 105H,Honors Philosophy of Law,3
PHIL 106,Business Ethics,3
PHIL 107,Philosophy of Technology,3
PHIL 108,Social and Political Philosophy,3
PHIL 108H,Honors Social and Political Philosophy,3
PHIL 108W,Social and Political Philosophy,3
PHIL 109,Aesthetics,3
PHIL 110,Philosophy of Science,3
PHIL 113,Philosophy of Literature,3
PHIL 114,Feminist Philosophy,3
PHIL 115,Philosophy and Education,3
PHIL 118,Environmental Philosophy,3
PHIL 119,Ethical Leadership,3
PHIL 120N,Knowing Right from Wrong,3
PHIL 122,Philosophy of History,3
PHIL 123,Media Ethics,3
PHIL 124,Philosophy of Religion,3
PHIL 125,Theories of Knowledge,3
PHIL 125W,Theories of Knowledge,3
PHIL 126,Metaphysics,3
PHIL 126W,Metaphysics,3
PHIL 127,Philosophy of Mind,3
PHIL 129,Philosophy of Language,3
PHIL 131N,BS: Identifying Bias and Falsehood,3
PHIL 132,Bioethics,3
PHIL 133N,Ethics of Climate Change,3
PHIL 134,"Food, Values, and Health",3
PHIL 135,Ethics in Jewish Tradition and Thought,3
PHIL 136N,Art and Philosophy in Ancient Greece,3
PHIL 137N,Introduction to Philosophy through Health and Sport,3
PHIL 139,Latino/a Philosophy,3
PHIL 200,Ancient Philosophy,3
PHIL 201,Medieval Philosophy,3
PHIL 202,Modern Philosophy: 1600-1800,3
PHIL 203,Nineteenth Century Philosophy,3
PHIL 204,Twentieth Century Philosophy,3
PHIL 205,American Philosophy: 1840-Present,3
PHIL 208,Contemporary Philosophy,3
PHIL 233Z,Ethics and the Design of Technology,3
PHIL 242N,Happiness and Well-Being,3
PLANT 129N,Chocolate Worlds,3
PLSC 7N,Contemporary Political Ideologies,3
PLSC 17N,Introduction to Political Theory,3
PLSC 17W,Introduction to Political Theory,3
PLSC 60N,Society and Cultures in Modern Israel,3
PLSC 111,Debating the Purpose of Government,3
PLSC 112N,"Ethics in Citizenship, Politics, and Government",3
PLSC 120N,"State, Society, and Public Policy",3
PLSC 183N,"The Cold War in Literature, Politics, and History",3
PLSC 200N,Government and Politics of Europe,3
PLSC 201N,Politics & Religion: Controversies Around the World,3
PLSC 210N,Rights in America,3
PLSC 210Q,Rights in America,3
PLSC 223N,Ethnic and Racial Politics,3
PLSC 267N,Government and Politics of the Middle East,3
PLSC 290N,Comparative Violence: Political and Criminological Perspectives,3
PORT 210N,Multilingual and Intercultural Communication,3
PSYCH 120N,Knowing Right from Wrong,3
PUBPL 120N,"State, Society, and Public Policy",3
RLST 1,Introduction to World Religions,3
RLST 3,Introduction to the Religions of the East,3
RLST 4,Jewish and Christian Foundations,3
RLST 12N,Lands of the Bible,3
RLST 44,Ancient Near Eastern and Egyptian Mythology,3
RLST 70,Prophecy in the Bible and the Ancient Near East,3
RLST 83,First-Year Seminar in Religious Studies,3
RLST 90,"Jerusalem: Past, Present, and Future",3
RLST 101,Comparative Religion,3
RLST 102,Canaan and Israel in Antiquity,3
RLST 103,Introduction to Hinduism,3
RLST 104,Introduction to Buddhism,3
RLST 105,Buddhism in the Western World,3
RLST 106,Mysticism and Kabbalah,3
RLST 107,Introduction to Islam,3
RLST 108,Myths and Mythologies,3
RLST 110,Introduction to the Bible: Old Testament,3
RLST 111,Early Judaism,3
RLST 113,Jewish Myths and Legends,3
RLST 114,Modern Judaism,3
RLST 115,The American Jewish Experience,3
RLST 116,Muslims in America,3
RLST 120,New Testament,3
RLST 121,Jesus the Jew,3
RLST 122,Apocalypse and Beyond,3
RLST 123,History of God: Origins of Monotheism,3
RLST 124,Early and Medieval Christianity,3
RLST 125W,Modern Christianity,3
RLST 129,Philosophy of Religion,3
RLST 130,The Ethics of Western Religion,3
RLST 131,Introduction to Bioethics,3
RLST 133N,Ethics of Climate Change,3
RLST 135,Ethics in Jewish Tradition and Thought,3
RLST 137,"Gender, Sexuality, and Religion",3
RLST 140Y,Religion in American Life and Thought,3
RLST 145,African Diaspora Religions and Spiritualities,3
RLST 146,"The Life and Thought of Martin Luther King, Jr.",3
RLST 147,The Life and Thought of Malcolm X,3
RLST 153,Dead Sea Scrolls,3
RLST 160,Sacrifice in the Ancient World,3
RLST 164,Introduction to the Qur'an,3
RLST 165,"Islamic States, Societies and Cultures c. 600-1500",3
RLST 181,Introduction to the Religions of China and Japan,3
RLST 194,Jerusalem: Sacred and Profane,3
RLST 280,Gendering the Divine in Indian and South Asian Religions,3
RLST 423,Orthodox Christianity: History and Interpretations,3
RSOC 400N,Exploring Indigenous Ways of Knowing in Great Lakes Region: Lecture,3
RUS 83,First-Year Seminar in Russian,3
RUS 100,Russian Culture and Civilization,3
RUS 101N,Russian Cinema,3
RUS 110,Russian Folklore,3
RUS 143,The Culture of Stalinism and Nazism,3
RUS 144,Multicultural Russia: Narratives of Race and Ethnicity in Russian Literature and Culture,3
RUS 145,Putin¿s Russia and Its Protest Culture,3
SC 120N,"Plants, Places, and People",3
SC 125N,History of Infectious Disease and Epidemiology,3
SC 142N,Science in Literature,3
SC 183Q,From Beast Books to Resurrecting Dinosaurs,3
SC 205N,BS: Identifying Bias and Falsehood,3
SC 475N,"Anatomy in Italy: Cadavers, Culture, and Science",3
SLAV 147,East European Jewish History,3
SOC 60N,Society and Cultures in Modern Israel,3
SOC 103,Racism and Sexism,3
SOC 120N,Knowing Right from Wrong,3
SOC 145N,The Holocaust and Human Rights,3
SOC 162N,Communicating Care,3
SOC 180N,"State, Society, and Public Policy",3
SOC 205N,Critical Race Theory in the Humanities and Social Sciences,3
SPAN 83,First-Year Seminar in Hispanic Literatures and Cultures,3
SPAN 130,Iberian Civilization,3
SPAN 131,Ibero-American Civilization,3
SPAN 131Y,Ibero-American Civilization,3
SPAN 210N,Multilingual and Intercultural Communication,3
SPAN 230,Masterpieces of Spanish Literature in English Translation,3
SPAN 269N,Theater and Performance,3
SPAN 315N,Spanish and Spanish-speakers in the U.S.,3
SPAN 326,Reading the BorderLands: Geography and Identity Along the U.S.-Mexico Border,3
SPAN 479,U.S. Latina/o Culture en Espanol,3
SSED 100N,Foundations of History and Social Studies Concepts for K-8 Teachers,3
STS 100,"Science, Technology, and Culture",3
STS 100H,The Ascent of Humanity,3
STS 101,"Modern Science, Technology, and Human values",3
STS 110N,Chemistry in World Wars I and II,3
STS 122,History of Science I,3
STS 123,History of Science II,3
STS 124,History of Western Medicine,3
STS 151N,Technology and Society in American History,3
STS 233Z,Ethics and the Design of Technology,3
STS 235,Science and Religion,3
SUST 242N,Issues in Sustainability,3
THEA 197Z,Special Topics - Linked Courses,3
THEA 206,Critical Theory for Performance,3
UKR 100,Ukrainian Culture and Civilization,3
WMNST 8,Gender Matters,3
WMNST 83N,First-Year Seminar in Women's Studies,3
WMNST 101H,The African American Woman,3
WMNST 101N,African American Women,3
WMNST 102,Women of the African Diaspora,3
WMNST 103,Racism and Sexism,3
WMNST 104,Women and the American Experience,3
WMNST 105N,Living in a Diverse World,3
WMNST 106N,"Representing Women and Gender in Literature, Art and Popular Cultures",3
WMNST 106Q,"Representing Women and Gender in Literature, Art and Popular Cultures",3
WMNST 116N,Family and Gender Roles in Modern History,3
WMNST 117,Women in United States History,3
WMNST 117H,Women in Modern History,3
WMNST 137,"Gender, Sexuality, and Religion",3
WMNST 166,History of Sexuality,3
WMNST 175N,"Fashion, Gender, and Identity",3
WMNST 194,Women Writers,3
WMNST 202N,"Women, Gender, and Feminisms in Africa",3
WMNST 213Y,African American Women's History,3
WMNST 225N,Sexuality and Modern Visual Culture,3
WMNST 227,Introduction to Queer Theory,3
WMNST 240Q,Artistic Patronage in Europe,3
WMNST 245,Introduction to LGBTQ Studies,3
WMNST 266Y,Sexuality and Violence in Nineteenth-Century America,3
WMNST 280,Gendering the Divine in Indian and South Asian Religions,3
WMNST 297I,Special Topics - InterDomain,3
WMNST 300,Latinx Gender and Sexuality Studies,3
WMNST 301N,"Sexualities, Gender and Power: Feminist Thought and Politics",3
WMNST 364N,Black & White Sexuality,3
WMNST 400N,Debates in Contemporary Feminism,3
